NameInstance,tot_real_time,tot_cputime,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,nb_generated_col,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,n,m,first_size_graph,size_after_reduced_cost,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes
wt100_046,30.415007,29.532006,20.511687,20.511691,9.003694,0.000000,2.340872,0.012614,0.000095,422798,422838,0.000095,1561,22/6/2020,3,1,0.800000,9,100,2,270776,25759,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_036,171.758024,168.397634,141.367384,141.367389,24.936767,0.000000,130.795002,1.702771,0.001715,56575,56672,0.001715,1021,22/6/2020,3,1,0.800000,10,100,2,12511327,1155423,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_046,55.076526,54.175980,40.319399,40.319445,13.126680,0.716184,29.689065,0.160045,0.000080,422804,422838,0.000080,1388,22/6/2020,3,1,0.800000,4,100,2,336541,33309,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_046,19.843256,19.231269,3.812019,3.812023,15.399571,0.000000,0.454765,0.004003,0.000132,219525,219554,0.000132,802,22/6/2020,3,1,0.800000,9,100,4,137676,15280,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_051,0.694053,0.582969,0.000000,0.000000,0.003551,0.571099,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,4,100,2,394990,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_051,0.033562,0.026371,0.000000,0.000000,0.003977,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,9,100,2,264799,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_051,3.153285,2.673329,0.000000,0.000000,0.004055,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,10,100,2,13112751,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_041,93.922091,92.555671,62.785281,62.785286,28.170331,0.000000,57.538874,1.385395,0.001118,126130,126271,0.001118,719,22/6/2020,3,1,0.800000,10,100,4,7243901,380976,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_051,0.485989,0.447643,0.000000,0.000000,0.004881,0.434812,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,4,100,4,210687,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_051,0.030041,0.023936,0.000000,0.000000,0.005594,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,9,100,4,134799,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_046,40.085871,39.269137,17.932571,17.932667,20.855410,0.456710,13.078206,0.160467,0.000128,219526,219554,0.000128,776,22/6/2020,3,1,0.800000,4,100,4,212231,25410,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_051,1.833748,1.522299,0.000000,0.000000,0.005816,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,10,100,4,6546451,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_056,10.689379,10.605545,1.868211,1.868213,8.707892,0.000000,0.767007,0.009506,0.034400,4971,5142,0.034400,485,22/6/2020,3,1,0.800000,9,100,2,255098,141216,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_056,25.247817,24.916020,18.050550,18.050610,6.201510,0.654382,15.576859,0.460594,0.031908,4983,5142,0.031908,540,22/6/2020,3,1,0.800000,4,100,2,441471,221105,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_056,20.483554,19.925129,6.907121,6.907193,12.547174,0.447823,5.752638,0.218436,0.020854,3021,3084,0.020854,302,22/6/2020,3,1,0.800000,4,100,4,227798,103780,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_056,14.406840,14.239140,0.939047,0.939051,13.270036,0.000000,0.246606,0.004935,0.020854,3021,3084,0.020854,297,22/6/2020,3,1,0.800000,9,100,4,129998,65685,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_046,73.872245,72.429942,49.673083,49.673087,21.746704,0.000000,45.209627,1.149288,0.000128,219526,219554,0.000128,737,22/6/2020,3,1,0.800000,10,100,4,6685681,218204,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_056,71.734453,70.548296,58.176462,58.176466,9.483267,0.000000,54.574717,1.382632,0.031908,4983,5142,0.031908,551,22/6/2020,3,1,0.800000,10,100,2,12632602,4604531,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_041,189.013919,187.242146,160.303513,160.303518,24.176603,0.000000,147.981621,2.169736,0.001060,237771,238023,0.001060,1332,22/6/2020,3,1,0.800000,10,100,2,14572902,545232,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_056,43.302410,42.132021,27.006841,27.006846,13.725601,0.000000,24.512807,0.945857,0.020854,3021,3084,0.020854,334,22/6/2020,3,1,0.800000,10,100,4,6313801,2255166,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_061,44.844931,44.185357,8.935731,8.935735,35.225346,0.000000,1.542319,0.010979,0.006017,45370,45643,0.006017,1043,22/6/2020,3,1,0.800000,9,100,2,243041,60119,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_061,37.707976,37.079316,3.515940,3.515944,33.534226,0.000000,0.494107,0.004237,0.008106,24795,24996,0.008106,775,22/6/2020,3,1,0.800000,9,100,4,124041,34773,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_061,41.814696,41.259618,17.849068,17.849140,22.913559,0.478364,14.281534,0.173748,0.007700,24805,24996,0.007700,788,22/6/2020,3,1,0.800000,4,100,4,222986,59128,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_061,85.350080,83.904309,49.029285,49.029374,34.124925,0.733371,39.275397,0.367211,0.004865,45422,45643,0.004865,1118,22/6/2020,3,1,0.800000,4,100,2,423515,91610,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_066,29.170297,28.240857,7.617795,7.617798,20.602443,0.000000,1.097345,0.006264,0.001765,126374,126597,0.001765,1169,22/6/2020,3,1,0.800000,9,100,2,229127,50870,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_061,69.961071,68.734968,34.594665,34.594669,32.651535,0.000000,30.768450,0.862809,0.007700,24805,24996,0.007700,744,22/6/2020,3,1,0.800000,10,100,4,6024939,459045,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_046,229.524657,223.373520,205.186197,205.186204,14.687606,0.000000,189.876102,2.670070,0.000080,422804,422838,0.000080,1314,22/6/2020,3,1,0.800000,10,100,2,13408562,339220,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_066,34.413377,34.085689,18.198984,18.199092,15.549629,0.320821,14.038465,0.271353,0.002473,67947,68115,0.002473,771,22/6/2020,3,1,0.800000,4,100,4,208198,54262,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_066,19.953034,19.597494,3.290161,3.290165,16.290783,0.000000,0.383109,0.003216,0.002620,67937,68115,0.002620,755,22/6/2020,3,1,0.800000,9,100,4,117327,32612,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_066,79.862369,77.800439,51.235677,51.235766,26.018226,0.532740,39.152123,0.357369,0.001519,126405,126597,0.001519,1208,22/6/2020,3,1,0.800000,4,100,2,379874,72017,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_071,25.983504,25.226383,15.157363,15.157366,10.042971,0.000000,1.745283,0.007945,0.000137,327296,327341,0.000137,1645,22/6/2020,3,1,0.800000,9,100,2,263133,26654,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_061,152.089096,148.188374,119.383386,119.383391,26.368081,0.000000,109.411672,1.687097,0.004843,45423,45643,0.004843,1100,22/6/2020,3,1,0.800000,10,100,2,12035629,632460,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_071,27.635108,27.257281,15.001974,15.002042,11.870701,0.362998,11.546588,0.147428,0.000375,170674,170738,0.000375,807,22/6/2020,3,1,0.800000,4,100,4,219184,37718,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_071,18.169628,17.847259,5.497171,5.497175,12.329171,0.000000,0.658128,0.006402,0.000393,170671,170738,0.000393,893,22/6/2020,3,1,0.800000,9,100,4,133933,22864,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_076,1.053605,0.838842,0.000000,0.000000,0.005531,0.822615,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,4,100,2,408802,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_076,0.037295,0.012954,0.000000,0.000000,0.005366,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,9,100,2,248921,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_066,75.490648,74.736652,48.332787,48.332790,24.946521,0.000000,43.620238,0.931536,0.002473,67947,68115,0.002473,715,22/6/2020,3,1,0.800000,10,100,4,5699969,417065,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_076,0.551616,0.472231,0.000000,0.000000,0.006474,0.455471,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,4,100,4,214346,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_076,0.028361,0.017738,0.000000,0.000000,0.002744,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,9,100,4,126921,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_076,2.005771,1.653983,0.000000,0.000000,0.005933,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,10,100,4,6164469,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_076,3.585667,2.787950,0.000000,0.000000,0.004572,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,10,100,2,12326689,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_071,82.616334,80.269834,62.677288,62.677365,16.756913,0.807691,44.542873,0.280869,0.000125,327300,327341,0.000125,1534,22/6/2020,3,1,0.800000,4,100,2,371421,36754,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_081,29.655642,28.312479,5.620783,5.620787,22.666630,0.000000,1.203988,0.009933,0.159642,783,908,0.159642,810,22/6/2020,3,1,0.800000,9,100,2,239319,105161,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_071,63.461201,60.589457,41.626151,41.626156,17.693646,0.000000,37.164406,1.199608,0.000375,170674,170738,0.000375,813,22/6/2020,3,1,0.800000,10,100,4,6504392,288000,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_081,65.232839,61.835250,38.705642,38.705721,22.348111,0.763712,31.633914,0.476669,0.146465,792,908,0.146465,925,22/6/2020,3,1,0.800000,4,100,2,436486,169163,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_066,200.104155,195.056717,162.873538,162.873542,29.357222,0.000000,148.558141,1.668116,0.001511,126406,126597,0.001511,1301,22/6/2020,3,1,0.800000,10,100,2,11346987,475111,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_081,48.842603,47.824372,15.613089,15.613209,31.711567,0.478633,11.876237,0.254753,0.094164,754,825,0.094164,529,22/6/2020,3,1,0.800000,4,100,4,224327,83462,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_081,33.428803,32.902326,1.485449,1.485452,31.394093,0.000000,0.233382,0.002998,0.094164,754,825,0.094164,448,22/6/2020,3,1,0.800000,9,100,4,122219,49894,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_086,38.583155,38.079341,10.756466,10.756470,27.297909,0.000000,1.805741,0.011004,0.017670,36163,36802,0.017670,1172,22/6/2020,3,1,0.800000,9,100,2,259802,86944,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_081,130.207785,128.437278,100.195589,100.195593,25.589650,0.000000,92.095326,1.433382,0.146465,792,908,0.146465,983,22/6/2020,3,1,0.800000,10,100,2,11851491,2267111,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_081,82.162962,79.791313,39.620191,39.620197,38.716385,0.000000,35.347093,0.982768,0.094164,754,825,0.094164,502,22/6/2020,3,1,0.800000,10,100,4,5936770,1164975,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_086,83.927850,83.075274,56.835878,56.835964,25.370126,0.842084,46.320701,0.585304,0.016461,36206,36802,0.016461,1179,22/6/2020,3,1,0.800000,4,100,2,490360,153179,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_071,231.516821,225.843497,207.015732,207.015736,15.936933,0.000000,190.265059,1.792443,0.000125,327300,327341,0.000125,1504,22/6/2020,3,1,0.800000,10,100,2,13030284,339386,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_086,63.016038,62.240495,23.270498,23.270614,38.460968,0.491083,18.115570,0.261488,0.017263,21202,21568,0.017263,821,22/6/2020,3,1,0.800000,4,100,4,254301,89303,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_086,50.429241,49.929799,5.075651,5.075652,44.831047,0.000000,0.654066,0.005644,0.018319,21180,21568,0.018319,798,22/6/2020,3,1,0.800000,9,100,4,132302,49334,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_091,46.507493,45.204716,11.633044,11.633046,33.547363,0.000000,1.795083,0.011051,0.003582,129553,130017,0.003582,1238,22/6/2020,3,1,0.800000,9,100,2,244415,64149,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_091,80.022274,77.078424,44.940206,44.940284,31.228701,0.894800,36.356022,0.375497,0.003187,129604,130017,0.003187,1181,22/6/2020,3,1,0.800000,4,100,2,419938,102758,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_091,46.601534,45.022999,20.642680,20.642998,23.785358,0.567545,16.282849,0.160038,0.001488,70582,70687,0.001488,782,22/6/2020,3,1,0.800000,4,100,4,231047,38221,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_091,24.118955,23.689680,4.662806,4.662810,19.004680,0.000000,0.561172,0.005394,0.001601,70574,70687,0.001601,756,22/6/2020,3,1,0.800000,9,100,4,124815,22665,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_086,165.545908,162.905712,142.122959,142.122962,18.704396,0.000000,130.406730,2.065061,0.016433,36207,36802,0.016433,1246,22/6/2020,3,1,0.800000,10,100,2,12865450,1149784,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_086,108.616085,106.744406,59.393999,59.394004,45.768120,0.000000,54.086085,0.829893,0.016975,21208,21568,0.016975,807,22/6/2020,3,1,0.800000,10,100,4,6425425,753214,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_096,42.563810,41.430085,17.587630,17.587634,23.811802,0.000000,2.087445,0.011233,0.000457,254106,254222,0.000457,1409,22/6/2020,3,1,0.800000,9,100,2,247354,36694,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_096,45.885465,45.106958,24.509340,24.509449,20.238208,0.345775,18.024324,0.188112,0.000532,133571,133642,0.000532,950,22/6/2020,3,1,0.800000,4,100,4,207389,35008,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_091,71.287067,70.120000,46.009869,46.009874,22.709219,0.000000,41.348037,1.182653,0.001488,70582,70687,0.001488,763,22/6/2020,3,1,0.800000,10,100,4,6062747,281205,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_101,0.921520,0.816820,0.000000,0.000000,0.004929,0.806420,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,4,100,2,421163,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_101,0.033313,0.022339,0.000000,0.000000,0.001159,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,9,100,2,242750,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_096,27.326585,26.271369,5.188907,5.188912,21.065911,0.000000,0.591024,0.003959,0.000606,133561,133642,0.000606,917,22/6/2020,3,1,0.800000,9,100,4,126154,21904,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_096,74.549403,71.978745,56.062420,56.062492,15.355926,0.546067,40.885766,0.251032,0.000323,254140,254222,0.000323,1386,22/6/2020,3,1,0.800000,4,100,2,365201,45172,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_101,0.046140,0.021257,0.000000,0.000000,0.005978,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,9,100,4,123950,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_101,3.745377,3.107858,0.000000,0.000000,0.005135,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,10,100,2,12021376,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_101,0.507770,0.418475,0.000000,0.000000,0.006414,0.401922,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,4,100,4,218925,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_106,0.034512,0.019843,0.000000,0.000000,0.004809,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,9,100,2,255587,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_106,0.931899,0.738429,0.000000,0.000000,0.003974,0.724826,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,4,100,2,488063,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_106,0.447727,0.405624,0.000000,0.000000,0.006897,0.389066,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,4,100,4,250249,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
