NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,strong_branching,branching_point,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex
wt050_106,50,2,0.38164060842245817,0.35316200000000003,0.08143900000000004,0.040100000000000025,0.04010799999999998,0.001065,0.265393,0.027556999999999998,0.02130599999999999,-0.9999999996153847,2600,0,-0.9999999996153847,0,2600,1,1,0,21/06/03,15000,1,0.8,4,59079,59079,20,0.3,0,0,0,0,0,110,0,0
wt050_106,50,2,0.3882856108248234,0.349796,0.07868400000000003,0.038215,0.038219,0.0002959999999999994,0.26328500000000005,0.02578400000000003,0.019754999999999967,-0.9999999996153847,2600,0,-0.9999999996153847,0,2600,1,1,0,21/06/03,15000,1,0.8,4,59079,59079,20,0.4,0,0,0,0,0,110,0,0
wt050_106,50,2,0.40533756744116545,0.380098,0.082733,0.041238,0.04125000000000001,0.0003160000000000003,0.29260699999999995,0.028409000000000018,0.021849000000000007,-0.9999999996153847,2600,0,-0.9999999996153847,0,2600,1,1,0,21/06/03,15000,1,0.8,4,59079,59079,20,0.5,0,0,0,0,0,110,0,0
wt050_031,50,2,574.8376453965902,569.6247109999999,520.9016300000001,300.8862699999995,3.127724999999998,48.408165,0.3058290000000028,188.17499900000107,84.90026199999923,0,5378,5378,0.01682737757291976,5378,5289,39928,374,74,21/06/03,15000,1,0.8,4,50634,20222,20,0.2,0,0,0,0,0,110,0,0
wt050_016,50,2,676.1137545704842,666.685644,622.4726390000001,356.75678499999987,3.2799380000000014,44.009973,0.193526999999996,105.86430899999162,26.82564699999716,0,46072,46072,0.0013257699245544376,46072,46011,105014,477,89,21/06/03,15000,1,0.8,4,38272,6764,20,0.2,0,0,0,0,0,110,0,0
wt050_091,50,2,215.98990303929895,213.42278700000003,155.933462,94.34778800000001,5.572406000000001,57.18625,0.2929159999999982,31.160672999997736,8.650842000000061,0,47349,47349,0.0011841075846069375,47349,47293,30940,613,34,21/06/03,15000,1,0.8,4,58096,7725,20,0.2,0,0,0,0,0,110,0,0
wt050_091,50,2,212.92376226000488,210.634532,126.50537299999999,78.85792499999994,9.077005,83.671548,0.4490830000000017,25.477978000000206,7.520498000000174,0,47349,47349,0.0011841075846069375,47349,47293,24147,571,20,21/06/03,15000,1,0.8,4,58096,7662,20,0.4,0,0,0,0,0,110,0,0
wt050_091,50,2,224.53378589916974,222.191835,162.027202,100.38430999999983,8.428382,59.69148,0.46883500000000566,31.70726499999941,9.022696000000295,0,47349,47349,0.0011841075846069375,47349,47293,27538,591,28,21/06/03,15000,1,0.8,4,58096,7554,20,0.5,0,0,0,0,0,110,0,0
wt050_111,50,2,76.92727437708527,76.359097,9.818816999999996,9.206837000000007,7.498592000000002,66.23441700000001,0.2992279999999994,4.789190999999789,0.1628820000000104,0,15564,15564,0.0013510905229781192,15564,15543,1274,608,2,21/06/03,15000,1,0.8,4,64306,4934,20,0.2,0,0,0,0,0,110,0,0
wt050_016,50,2,707.1092862216756,697.513424,628.5614700000001,373.2994120000007,3.0608270000000033,68.746079,0.197685000000007,98.2298779999938,25.319339999995293,0,46072,46072,0.0013257699245544376,46072,46011,128073,449,104,21/06/03,15000,1,0.8,4,38272,6841,20,0.5,0,0,0,0,0,110,0,0
wt050_061,50,4,1253.895906738937,1225.9795860000002,1153.204465,609.1708549999958,2.0361890000000074,72.653718,0.11727599999998972,175.19795900002606,87.81986299999822,0,7898,7898,0.0061146496807497255,7898,7850,196357,276,403,21/06/03,15000,1,0.8,4,32396,6459,20,0.5,0,0,0,0,0,110,0,0
wt050_096,50,2,152.4833786683157,150.253939,81.795044,51.18580800000014,6.2437889999999925,68.068585,0.3781680000000023,9.975272999998907,1.7488839999999044,0,92822,92822,0.0002262906649688442,92822,92801,15237,589,11,21/06/03,15000,1,0.8,4,50619,4146,20,0.4,0,0,0,0,0,110,0,0
wt050_096,50,2,160.89715259242803,158.49076300000002,87.43022500000001,59.07604799999979,6.48606199999999,70.654234,0.39789500000000544,14.295233999997706,2.908829999999952,0,92822,92822,0.0002262906649688442,92822,92801,16358,579,14,21/06/03,15000,1,0.8,4,50619,4350,20,0.3,0,0,0,0,0,110,0,0
wt050_111,50,2,87.94612647499889,87.317081,10.194884000000002,9.301006000000015,7.493893,76.779057,0.33311700000000144,4.685087000000095,0.183495999999991,0,15564,15564,0.0013510905229781192,15564,15543,1400,604,3,21/06/03,15000,1,0.8,4,64306,5046,20,0.4,0,0,0,0,0,110,0,0
wt050_111,50,2,107.8753444943577,106.98560499999999,12.685312999999994,11.760848999999979,9.767022999999995,93.848075,0.44768600000000447,5.721571000000026,0.3436880000000144,0,15564,15564,0.0013510905229781192,15564,15543,1084,564,2,21/06/03,15000,1,0.8,4,64306,5119,20,0.3,0,0,0,0,0,110,0,0
wt050_096,50,2,123.85444393567741,122.296703,51.64710099999999,36.07284099999998,7.256959999999992,70.272288,0.36906999999999357,8.559930000000165,1.4233859999999794,0,92822,92822,0.0002262906649688442,92822,92801,9904,565,11,21/06/03,15000,1,0.8,4,50619,4186,20,0.5,0,0,0,0,0,110,0,0
wt050_046,50,2,592.2455991040915,583.604558,546.708948,333.49120400000055,4.293551000000001,36.67939,0.21121200000000329,76.38546600001467,17.461499000001943,0,82105,82105,0.0002558354855970002,82105,82084,136127,615,79,21/06/03,15000,1,0.8,4,41180,4891,20,0.3,0,0,0,0,0,110,0,0
wt050_121,50,2,58.845090945251286,58.414984999999994,7.841287000000001,7.8278060000000025,7.8278099999999995,50.320319999999995,0.24898199999999804,5.424581999999901,0.10718800000000073,0,41696,41696,0,41696,41696,716,716,0,21/06/03,15000,1,0.8,4,49648,0,20,0.2,0,0,0,0,0,110,0,0
wt050_111,50,2,94.08615727629513,93.321845,27.06013800000001,18.766072000000023,6.661094999999989,65.936218,0.31781999999999755,9.74562899999988,2.5852260000000626,0,15564,15564,0.0013510905229781192,15564,15543,4707,505,9,21/06/03,15000,1,0.8,4,64306,4919,20,0.5,0,0,0,0,0,110,0,0
wt050_121,50,2,69.18333974853158,68.471355,6.234360000000002,6.229034000000006,6.229036000000001,61.988242,0.2402839999999955,4.006993999999992,0.06221500000000901,0,41696,41696,0,41696,41696,662,662,0,21/06/03,15000,1,0.8,4,49648,0,20,0.3,0,0,0,0,0,110,0,0
wt050_121,50,2,71.42407998256385,70.842694,4.78689,4.772627,4.772631999999987,65.803515,0.24783299999999997,3.5826470000000086,0.14518199999999126,0,41696,41696,0,41696,41696,517,517,0,21/06/03,15000,1,0.8,4,49648,0,20,0.4,0,0,0,0,0,110,0,0
wt050_121,50,2,71.57012773305178,70.883594,7.665546999999997,7.657818000000006,7.657820000000001,62.949963000000004,0.25712399999999747,4.349106000000113,0.06155800000000511,0,41696,41696,0,41696,41696,719,719,0,21/06/03,15000,1,0.8,4,49648,0,20,0.5,0,0,0,0,0,110,0,0
wt040_066,40,2,1087.2725541768596,1069.482424,1036.621267,578.2050200000002,1.7400969999999987,32.719088,0.13738000000000028,211.79690699997428,80.0062489999982,0,35279,35279,0.004241389125982311,35279,35130,207438,375,253,21/06/03,15000,1,0.8,4,34477,8427,20,0.2,0,0,0,0,0,110,0,0
wt050_016,50,2,842.0781228095293,831.333942,770.040639,445.18393500000036,4.030076000000001,61.044699,0.23879600000000067,107.79140700002935,29.671226999999263,0,46072,46072,0.0013257699245544376,46072,46011,148492,528,140,21/06/03,15000,1,0.8,4,38272,6827,20,0.3,0,0,0,0,0,110,0,0
wt050_046,50,2,751.8650575103238,741.812151,702.1397949999999,413.37537500000127,4.587360000000004,39.444379999999995,0.21956699999999785,95.74045200000343,20.189543000000633,0,82105,82105,0.0002558354855970002,82105,82084,135145,613,65,21/06/03,15000,1,0.8,4,41180,4799,20,0.2,0,0,0,0,0,110,0,0
wt050_031,50,2,993.7886575376615,984.9193620000001,927.944879,545.8735659999994,2.857175000000005,56.699658,0.26689700000000016,332.5586949999948,135.48801699999908,0,5378,5378,0.01682737757291976,5378,5289,74164,378,132,21/06/03,15000,1,0.8,4,50634,21562,20,0.4,0,0,0,0,0,110,0,0
wt050_001,50,2,1303.0295174289495,1292.54038,1268.078453,619.7928119999985,1.7287389999999974,24.263025,0.19184800000000024,434.2330489999956,149.15543400000092,0,1268,1268,0.029220779197061054,1268,1232,74849,240,188,21/06/03,15000,1,0.8,4,43076,26269,20,0.4,0,0,0,0,0,110,0,0
wt040_061,40,2,1494.8602543529123,1460.4941840000001,1418.617426,808.7440320000046,1.8790049999999994,41.741754,0.12646100000000615,276.2311400000257,132.14762199999132,0,11488,11488,0.016457264199570228,11488,11302,410318,384,602,21/06/03,15000,1,0.8,4,34784,10384,20,0.3,0,0,0,0,0,110,0,0
wt050_001,50,2,1347.8793544508517,1335.210827,1300.551568,590.7582280000026,1.6839939999999984,34.436766,0.21484999999999843,383.4771930000228,146.40692599999412,0,1268,1268,0.029220779197061054,1268,1232,75151,248,229,21/06/03,15000,1,0.8,4,43076,26376,20,0.5,0,0,0,0,0,110,0,0
wt050_046,50,2,1075.783385911025,1060.178747,1022.6020929999999,593.0234999999976,4.142927999999998,37.343621000000006,0.22362199999999888,105.21948799995529,25.295856000002217,0,82105,82105,0.0002558354855970002,82105,82084,260468,575,180,21/06/03,15000,1,0.8,4,41180,4804,20,0.5,0,0,0,0,0,110,0,0
wt050_046,50,2,1098.1290673809126,1082.846644,1045.778469,612.3337110000016,4.512388000000001,36.862299,0.20013200000000353,114.70710300000076,27.4580220000002,0,82105,82105,0.0002558354855970002,82105,82084,251770,625,147,21/06/03,15000,1,0.8,4,41180,4806,20,0.4,0,0,0,0,0,110,0,0
wt050_116,50,2,569.327784252353,562.7172879999999,498.64400299999994,299.9706790000006,4.287290999999996,63.811743,0.2545430000000053,81.5745809999937,28.896111000001667,0,19608,19608,0.0045081967210805225,19608,19520,108129,493,85,21/06/03,15000,1,0.8,4,49744,9005,20,0.4,0,0,0,0,0,110,0,0
wt050_086,50,2,950.3115651533008,940.275456,845.244361,475.918698999998,6.174258000000009,94.757852,0.26537900000001,132.3596139999857,48.36015400000211,0,12557,12557,0.0236406619366071,12557,12267,159779,542,205,21/06/03,15000,1,0.8,4,56774,15722,20,0.2,0,0,0,0,0,110,0,0
wt050_086,50,2,951.049952478148,940.152299,847.084709,508.8956100000015,7.510834000000003,92.704874,0.35812500000000114,172.30307900002475,64.18496300000159,0,12557,12557,0.0236406619366071,12557,12267,164701,505,184,21/06/03,15000,1,0.8,4,56774,15725,20,0.4,0,0,0,0,0,110,0,0
wt050_031,50,2,1343.2296284362674,1330.609637,1288.1098040000002,774.1187180000053,2.641454000000003,42.253726,0.23784599999999756,457.188294999998,197.9319850000018,0,5378,5378,0.01682737757291976,5378,5289,116089,355,231,21/06/03,15000,1,0.8,4,50634,22005,20,0.5,0,0,0,0,0,110,0,0
wt050_086,50,2,1057.65355080273,1045.954341,944.5889210000001,544.988747000004,9.597375999999997,101.01872,0.33453599999999994,154.93460200001488,61.73143000000164,0,12557,12557,0.0236406619366071,12557,12267,189816,510,203,21/06/03,15000,1,0.8,4,56774,15777,20,0.3,0,0,0,0,0,110,0,0
wt040_061,40,2,2157.2079397235066,2105.984264,2060.255814,1178.6733199999946,1.6860199999999992,45.593474,0.1305410000000009,395.80538800000346,186.23709599999125,0,11488,11488,0.016457264199570228,11488,11302,608026,335,1049,21/06/03,15000,1,0.8,4,34784,10392,20,0.2,0,0,0,0,0,110,0,0
wt050_086,50,2,1540.856071535498,1522.744935,1458.448137,851.8130910000008,7.17500600000001,64.055703,0.23382399999999848,250.0885420000245,103.62325300000265,0,12557,12557,0.02372218146052644,12558,12267,294202,516,155,21/06/03,15000,1,0.8,4,56774,15726,20,0.5,0,0,0,0,0,110,0,0
wt050_116,50,2,2924.324384550564,2882.494758,2817.680155,1660.3908819999954,5.289607000000004,64.567531,0.24219100000000537,397.1467660000269,161.16434200002936,0,19608,19608,0.0045081967210805225,19608,19520,657753,456,611,21/06/03,15000,1,0.8,4,49744,8913,20,0.5,0,0,0,0,0,110,0,0
wt050_061,50,2,4010.6253550369292,3962.91101,3876.435563,2396.477233000003,8.064977999999996,86.06433299999999,0.3983089999999976,839.6841649999162,352.5154930000247,0,13682,13682,0.007362685907277081,13682,13582,700628,474,709,21/06/03,15000,1,0.8,4,60495,13821,20,0.3,0,0,0,0,0,110,0,0
wt050_116,50,2,3624.59466313757,3567.217967,3498.3584769999998,2058.3771229999907,4.275454999999994,68.606949,0.24789099999999564,524.6851150001637,215.5889099999982,0,19608,19608,0.0045081967210805225,19608,19520,863151,463,1020,21/06/03,15000,1,0.8,4,49744,9004,20,0.3,0,0,0,0,0,110,0,0
wt050_116,50,2,6221.749851217493,6112.198984,6021.77426,3466.477381999987,4.386919000000006,90.156984,0.2593609999999984,952.4417029998585,379.7819809999523,0,19608,19608,0.0045081967210805225,19608,19520,1328156,465,2015,21/06/03,15000,1,0.8,4,49744,8754,20,0.2,0,0,0,0,0,110,0,0
wt050_061,50,2,7262.648323200643,7156.7870219999995,7096.467954,4456.447769000014,4.614892999999995,60.067009,0.24883799999999923,1794.6868799999875,727.1533740000173,0.006917868707174134,13588,13682,0.007362685907277081,13682,13582,1185577,472,1304,21/06/03,15000,1,0.8,4,60495,13819,20,0.5,0,0,0,0,0,110,0,0
wt050_061,50,2,7302.512313980609,7193.092723000001,7105.591087999999,4494.568098999981,5.90282400000001,87.045182,0.45168499999999767,1881.0050019997389,713.407262000048,0.006917868707174134,13588,13682,0.007362685907277081,13682,13582,1055335,442,1100,21/06/03,15000,1,0.8,4,60495,13687,20,0.4,0,0,0,0,0,110,0,0
wt100_026,100,4,137.64784374646842,137.375126,5.653837999999979,5.629478000000006,5.629481999999996,130.796614,0.8670030000000111,3.8567619999998044,0.14788699999999722,0,141,141,0,141,141,343,343,0,21/06/03,15000,1,0.8,4,111678,0,20,0.5,0,0,0,0,0,110,0,0
wt100_026,100,4,145.146038913168,144.6851,6.169577000000004,6.1513940000000105,6.151397000000003,137.58267999999998,0.8707459999999969,4.833660000000322,0.10734899999999925,0,141,141,0,141,141,327,327,0,21/06/03,15000,1,0.8,4,111678,0,20,0.2,0,0,0,0,0,110,0,0
wt100_026,100,4,146.39395133499056,146.096925,5.188105000000007,5.169745000000006,5.169747000000001,140.171772,0.6798610000000167,4.095818000000094,0.10271900000000755,0,141,141,0,141,141,381,381,0,21/06/03,15000,1,0.8,4,111678,0,20,0.4,0,0,0,0,0,110,0,0
wt100_026,100,4,158.3004939649254,157.847449,6.400828000000018,6.3823309999999935,6.382333999999986,150.70623899999998,0.6806999999999732,4.9814939999997705,0.1677609999999845,0,141,141,0,141,141,384,384,0,21/06/03,15000,1,0.8,4,111678,0,20,0.3,0,0,0,0,0,110,0,0
wt100_001,100,4,194.86155370157212,194.246102,32.903582,21.955742000000043,6.318367999999992,160.717414,0.5538249999999891,13.989826999999877,3.416724999999957,0,2001,2001,0.005527638188177066,2001,1990,1554,500,7,21/06/03,15000,1,0.8,4,96189,56953,20,0.2,0,0,0,0,0,110,0,0
wt100_001,100,4,201.6706309467554,200.95715,33.814122999999995,22.368592000000064,6.368402000000003,166.515071,0.560023000000001,13.56968800000061,2.4130079999999907,0,2001,2001,0.005527638188177066,2001,1990,1707,492,6,21/06/03,15000,1,0.8,4,96189,55480,20,0.4,0,0,0,0,0,110,0,0
wt100_006,100,4,247.82150752469897,247.48409800000002,8.372460999999987,8.35158199999998,8.351585,238.45005,0.5951650000000086,5.973079999999555,0.09496099999998364,0,16893,16893,0,16893,16893,646,646,0,21/06/03,15000,1,0.8,4,101172,0,20,0.5,0,0,0,0,0,110,0,0
wt100_006,100,4,272.11438481137156,271.73666499999996,10.706924000000015,10.681459999999959,10.681463000000008,260.17217,0.7944449999999961,7.186068000000205,0.15690200000000232,0,16893,16893,0,16893,16893,630,630,0,21/06/03,15000,1,0.8,4,101172,0,20,0.2,0,0,0,0,0,110,0,0
wt100_006,100,4,285.70316440053284,285.28865099999996,8.723250000000007,8.70518199999998,8.705184999999972,275.930161,0.5685490000000186,6.164917999999204,0.09645499999999174,0,16893,16893,0,16893,16893,664,664,0,21/06/03,15000,1,0.8,4,101172,0,20,0.4,0,0,0,0,0,110,0,0
wt100_001,100,4,290.52617880888283,289.16310000000004,125.990172,70.75686400000012,7.358947000000001,162.52296800000002,0.5822949999999878,44.40176799999904,17.174048999999712,0,2001,2001,0.005527638188177066,2001,1990,3551,471,9,21/06/03,15000,1,0.8,4,96189,56953,20,0.3,0,0,0,0,0,110,0,0
wt100_006,100,4,294.6890681674704,294.249196,11.85968200000002,11.829949999999997,11.829953999999987,281.645717,0.6767059999999674,8.125067999999544,0.12642799999997578,0,16893,16893,0,16893,16893,682,682,0,21/06/03,15000,1,0.8,4,101172,0,20,0.3,0,0,0,0,0,110,0,0
wt100_051,100,4,0.961798352189362,0.8610720000000001,0.17198100000000005,0.15036700000000003,0.15037,0.002936999999999995,0.6549579999999999,0.14982600000000001,0.123166,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,105943,0,20,0.2,0,0,0,0,0,110,0,0
wt100_051,100,4,0.9659345401450992,0.852959,0.167462,0.14844500000000005,0.148447,0.0038900000000000046,0.656243,0.14790500000000006,0.12139700000000009,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,105943,0,20,0.3,0,0,0,0,0,110,0,0
wt100_051,100,4,0.9681855142116547,0.863567,0.16398000000000001,0.146548,0.14654999999999996,0.003937999999999997,0.6642319999999999,0.14596999999999993,0.12315200000000004,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,105943,0,20,0.4,0,0,0,0,0,110,0,0
wt100_051,100,4,0.9649882391095161,0.869951,0.17020899999999994,0.152837,0.1528400000000001,0.0038959999999999967,0.664078,0.152277,0.12662400000000007,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,105943,0,20,0.5,0,0,0,0,0,110,0,0
wt100_036,100,4,645.5955682247877,643.045341,226.52351699999997,139.41208899999924,14.565583000000004,415.71345,0.764316000000008,52.92441599999785,9.906715000000588,0,30791,30791,0.0005849283462585731,30791,30773,12806,799,9,21/06/03,15000,1,0.8,4,111810,19265,20,0.2,0,0,0,0,0,110,0,0
wt100_036,100,4,681.7654936462641,679.198872,336.86975,209.45210699999973,20.512432000000047,341.66101599999996,0.6282789999999636,112.92353899999523,22.309896000000037,0,30791,30791,0.0005849283462585731,30791,30773,13333,900,9,21/06/03,15000,1,0.8,4,111810,111810,20,0.3,0,0,0,0,0,110,0,0
wt100_036,100,4,569.7225301265717,568.236757,129.91672600000004,93.45879000000014,19.20258899999999,437.383478,0.9011990000000196,43.50216900000345,9.72622500000108,0,30791,30791,0.0005849283462585731,30791,30773,7159,798,5,21/06/03,15000,1,0.8,4,111810,19234,20,0.4,0,0,0,0,0,110,0,0
wt100_001,100,4,889.6636389754713,885.185216,642.887678,350.3168580000006,8.922793000000013,241.37936299999998,0.8476489999999899,230.61123299999682,94.81992100000056,0,2001,2001,0.005527638188177066,2001,1990,16235,497,24,21/06/03,15000,1,0.8,4,96189,56953,20,0.5,0,0,0,0,0,110,0,0
wt100_036,100,4,791.09923628252,787.642424,385.361464,254.67085099999957,22.372226000000012,401.535601,0.7055319999999483,107.1345079999972,32.01175000000069,0,30791,30791,0.0005849283462585731,30791,30773,19283,1008,17,21/06/03,15000,1,0.8,4,111810,19308,20,0.5,0,0,0,0,0,110,0,0
wt100_031,100,4,1066.094209245406,1061.596836,824.0341410000001,488.45621300000147,8.687018000000023,236.86592199999998,0.6544099999999844,282.1545140000051,104.05307299999834,0,7130,7130,0.007062146891657888,7130,7080,22267,576,41,21/06/03,15000,1,0.8,4,109653,48251,20,0.4,0,0,0,0,0,110,0,0
wt100_056,100,4,833.981939223595,829.964814,597.7166569999999,344.9390289999992,11.272344000000004,231.539155,0.6693940000000111,199.70821399999988,74.72833099999852,0,3076,3076,0.0182058920826859,3076,3021,17742,584,32,21/06/03,15000,1,0.8,4,114485,53054,20,0.5,0,0,0,0,0,110,0,0
wt100_056,100,4,899.6610176246613,896.056166,562.139635,337.6444919999993,13.961445000000026,332.922142,0.9658779999999751,202.64858699999843,86.42846000000071,0,3076,3076,0.0182058920826859,3076,3021,14260,633,25,21/06/03,15000,1,0.8,4,114485,52154,20,0.4,0,0,0,0,0,110,0,0
wt100_056,100,4,1417.0231550456956,1410.10133,1102.18632,654.5733690000006,13.244049999999959,306.89662400000003,0.9823279999999954,391.85165499999835,164.7719180000022,0,3076,3076,0.0182058920826859,3076,3021,31854,624,63,21/06/03,15000,1,0.8,4,114485,53092,20,0.3,0,0,0,0,0,110,0,0
wt100_056,100,4,2985.771414421499,2971.615827,2733.304586,1628.6837330000012,9.275745999999998,237.621981,0.6569190000000162,1026.8614450000225,463.2811470000112,0,3076,3076,0.0182058920826859,3076,3021,64381,554,111,21/06/03,15000,1,0.8,4,114485,52143,20,0.2,0,0,0,0,0,110,0,0
wt100_031,100,4,4438.994044459425,4418.121599,4199.531338,2477.657237,10.273992000000021,217.86186500000002,0.6797650000000033,1463.2452289999692,655.2381469999776,0,7130,7130,0.007062146891657888,7130,7080,108432,560,177,21/06/03,15000,1,0.8,4,109653,48218,20,0.3,0,0,0,0,0,110,0,0
wt100_066,100,4,3748.9833689704537,3728.5978050000003,3147.076822,1737.366546000012,21.099249999999984,580.877778,0.6079019999999673,338.6513949999195,106.75411199998666,0,67967,67967,0.00033849912431250097,67970,67947,214110,802,126,21/06/03,15000,1,0.8,4,104634,104634,20,0.2,0,0,0,0,0,110,0,0
wt100_011,100,4,5337.478463770822,5309.0250639999995,4712.567679,2758.7323859999988,23.743800999999962,595.662062,0.7292679999999336,777.8566309997457,183.64405900002373,0,50232,50232,0.000717188620592932,50232,50196,252856,975,254,21/06/03,15000,1,0.8,4,99364,22548,20,0.2,0,0,0,0,0,110,0,0
wt100_031,100,4,7432.3111974531785,7399.808675,7188.6623819999995,4219.692918000018,7.398268999999999,210.45942,0.6433460000000082,2508.750524999993,1133.805897000007,0.005925507899841209,7088,7130,0.007062146891657888,7130,7080,207514,552,291,21/06/03,15000,1,0.8,4,109653,48207,20,0.5,0,0,0,0,0,110,0,0
wt100_021,100,4,7459.849573479965,7376.705319000001,7117.669139,3939.1559379999767,23.166683999999975,258.321788,0.6614240000000109,428.32143799995475,42.62667299999157,1.2637485308870093e-05,237389,237392,1.2637485308870093e-05,237392,237389,999674,959,1113,21/06/03,15000,1,0.8,4,108140,108140,20,0.3,0,0,0,0,0,110,0,0
wt100_021,100,4,7482.4428775971755,7405.379778,7143.059874,3976.3832070000117,29.696488999999985,261.54439099999996,0.7245909999999753,445.2114189998466,49.88559399998883,1.684998041182679e-05,237389,237393,1.684998041182679e-05,237393,237389,847043,1117,845,21/06/03,15000,1,0.8,4,108140,5598,20,0.2,0,0,0,0,0,110,0,0
wt100_076,100,4,1.5902490885928273,1.469354,0.5550610000000001,0.3199759999999999,0.3199829999999999,0.0048909999999999995,0.8783299999999999,0.11981799999999998,0.0993790000000001,-0.9999999995238096,2100,0,-0.9999999995238096,0,2100,1,1,0,21/06/03,15000,1,0.8,4,107744,107744,20,0.2,0,0,0,0,0,110,0,0
wt100_076,100,4,1.716737306676805,1.605478,0.544089,0.32533100000000004,0.325342,0.005275000000000002,1.0171670000000002,0.12637199999999993,0.1001240000000001,-0.9999999995238096,2100,0,-0.9999999995238096,0,2100,1,1,0,21/06/03,15000,1,0.8,4,107744,107744,20,0.3,0,0,0,0,0,110,0,0
wt100_076,100,4,1.415671800263226,1.31618,0.383749,0.269015,0.2690220000000001,0.005101999999999995,0.892803,0.06590099999999999,0.05336899999999989,-0.9999999995238096,2100,0,-0.9999999995238096,0,2100,1,1,0,21/06/03,15000,1,0.8,4,107744,107744,20,0.4,0,0,0,0,0,110,0,0
wt100_076,100,4,1.392399643547833,1.3042099999999999,0.3640810000000001,0.2468959999999999,0.24690900000000005,0.005171999999999996,0.899175,0.05799199999999993,0.046794,-0.9999999995238096,2100,0,-0.9999999995238096,0,2100,1,1,0,21/06/03,15000,1,0.8,4,107744,107744,20,0.5,0,0,0,0,0,110,0,0
wt100_021,100,4,7492.324411250651,7425.222939,7139.38204,3898.304762999961,41.91169400000001,284.846702,0.9438999999999851,699.2360410005153,72.4324110000008,1.2637485308870093e-05,237389,237392,1.2637485308870093e-05,237392,237389,833436,1208,944,21/06/03,15000,1,0.8,4,108140,108140,20,0.4,0,0,0,0,0,110,0,0
wt100_031,100,4,7522.086618311703,7481.690805,7193.696173,4318.090822999991,9.88287600000001,287.037472,0.9033929999999941,2593.9068829998314,1219.3747059999996,0.005783608406575876,7089,7130,0.007062146891657888,7130,7080,187732,594,318,21/06/03,15000,1,0.8,4,109653,48245,20,0.2,0,0,0,0,0,110,0,0
wt100_021,100,4,7539.737260678783,7464.906996,7126.063921999999,3993.0759959999727,41.914514,337.77729,1.0168320000000222,491.3088640003559,43.7295660000579,1.684998041182679e-05,237389,237393,1.684998041182679e-05,237393,237389,900922,1150,888,21/06/03,15000,1,0.8,4,108140,108140,20,0.5,0,0,0,0,0,110,0,0
wt100_011,100,4,7561.50814848952,7510.579329,7162.106443000001,4425.162561000011,20.53109599999999,347.667525,0.7408429999999839,1344.2570930001218,263.7985789999986,0.0007768769546268625,50201,50240,0.0008765638696135834,50240,50196,469321,863,458,21/06/03,15000,1,0.8,4,99364,23886,20,0.3,0,0,0,0,0,110,0,0
wt100_011,100,4,7615.158627886325,7569.076051,7173.949699,4061.158518999976,16.839521999999988,394.147437,0.9162220000000048,1198.3459010000436,295.7407480000054,0.0007768769546268625,50201,50240,0.0008765638696135834,50240,50196,440128,798,321,21/06/03,15000,1,0.8,4,99364,23895,20,0.5,0,0,0,0,0,110,0,0
wt100_041,100,4,7530.304461406544,7474.567470999999,7157.206752,3851.1692040000416,38.10523999999998,316.366113,0.9560619999999744,578.3832969994446,159.46152400006974,0.00018230529002249247,126162,126185,0.0004360580353568853,126185,126130,674593,1067,417,21/06/03,15000,1,0.8,4,129190,15470,20,0.2,0,0,0,0,0,110,0,0
wt100_016,100,4,7685.839825835079,7645.4809940000005,7184.9139350000005,3869.5065139999733,17.153571999999997,459.89606200000003,0.6061619999999834,487.3539559997587,121.69782000000697,0.0010535398029058304,110105,110221,0.0010626316936617867,110221,110104,476079,893,462,21/06/03,15000,1,0.8,4,104448,104448,20,0.3,0,0,0,0,0,110,0,0
wt100_046,100,4,7444.120020098053,7368.587302,7130.663033,4227.866723000022,28.364366000000018,237.14338999999998,0.7467060000000174,373.0941259998418,41.45057199997228,4.55526907972379e-05,219526,219536,4.55526907972379e-05,219536,219526,972697,1043,1133,21/06/03,15000,1,0.8,4,106756,8157,20,0.4,0,0,0,0,0,110,0,0
wt100_046,100,4,7497.02257742919,7430.447543,7135.302439,4296.696070999944,40.102779,294.36343500000004,0.754903000000013,423.668971000131,42.615469000031,4.55526907972379e-05,219526,219536,4.55526907972379e-05,219536,219526,839868,939,726,21/06/03,15000,1,0.8,4,106756,8245,20,0.2,0,0,0,0,0,110,0,0
wt100_041,100,4,7569.480162248947,7523.784924,7186.165415,3688.9328829999804,25.865020000000015,336.778419,0.8100749999999834,696.852886000323,212.5624800000358,0.000253660237963,126153,126185,0.0004360580353568853,126185,126130,475033,834,480,21/06/03,15000,1,0.8,4,129190,129190,20,0.4,0,0,0,0,0,110,0,0
