n,m,NameInstance,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,total_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,first_size_graph,size_after_reduced_cost,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,strong_branching,branching_point,refinement,pruning_test,suboptimal_duals,scoring_parameter,scoring_value,use_cpu_time,use_bks,ijoc_review
50,2,wt050_106,0.649458719,0.64946,0.15753,0.11837,0.14491,0.00169,0.47937,0.11827,0.10788,0,0,0,0,0,0,1,1,118156,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_111,20.54396286,20.54396,19.94551,13.76774,7.76777,0.02726,0.54457,13.71505,0.71912,0,15564,15564,0.001351091,15564,15543,1709,547,128610,8431,4,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_111,69.43406144,68.643812,12.100653,7.227451,5.474539,56.224343,0.310628,7.220444,1.287395,0,15564,15564,0.001351091,15564,15543,1009,517,3,128610,7730,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_111,70.64541776,70.64542,70.2678,51.41759,5.15521,0.01879,0.35235,51.08022,2.68911,0,15564,15564,0.012352828,15735,15543,8919,549,128610,29115,6,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_116,205.0387692,205.03877,204.54453,93.71785,6.51689,0.0293,0.45547,93.09866,8.39276,0,19608,19608,0.004508197,19608,19520,13057,498,99486,16786,20,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_116,267.3153973,262.22965,191.39273,69.498013,5.699293,70.493899,0.334958,69.361135,30.678166,0,19608,19608,0.004508197,19608,19520,10005,495,19,99486,16729,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_116,686.2137265,686.21373,685.92618,333.12338,3.59962,0.01711,0.26503,331.2435,22.27203,0,19608,19608,0.010194672,19719,19520,75385,506,99486,29868,172,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_121,10.34460995,10.34461,10.0314,9.38103,6.39903,0.01454,0.29238,9.36202,0.17943,0,41696,41696,0.000359747,41711,41696,1766,756,99294,5333,1,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_121,48.12821852,47.887646,4.805989,4.797751,4.797754,42.865205,0.206187,4.794846,0.807728,0,41696,41696,0,41696,41696,800,800,0,99294,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_121,7.428889075,7.42889,7.02834,7.00073,7.01793,0.01567,0.36119,6.99111,0.20636,0,41696,41696,0,41696,41696,648,648,99294,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_001,12.67707617,12.67708,12.36196,6.80716,1.68647,0.02804,0.27408,6.60119,1.58691,0,785,785,0.01029601,785,777,818,198,49336,25068,4,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_001,38.36198206,38.058047,5.769201,3.065585,0.917601,32.162249,0.123411,3.053547,1.324968,0,785,785,0.01029601,785,777,342,173,3,49336,25068,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_001,6.685440634,6.68544,6.55088,3.65667,0.72073,0.00888,0.11974,3.54706,0.75608,0,785,785,0.01029601,785,777,812,169,49336,25068,4,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_006,4302.682792,4302.68279,4302.51015,713.61682,1.36757,0.02091,0.12608,706.8948,35.73208,0,8317,8317,0.008315257,8367,8298,230176,290,53944,19992,2258,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_006,51.0564144,50.680775,6.694419,3.591662,1.04329,43.887714,0.097306,3.584995,1.38851,0,8317,8317,0.002289708,8317,8298,481,298,2,53944,13587,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_006,8.45038413,8.45038,8.07606,3.34861,2.66959,0.02756,0.31605,3.33134,0.13171,0,8317,8317,0.002289708,8317,8298,404,277,53944,13582,2,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_011,42.26578942,42.26579,41.89949,10.73666,2.92213,0.0333,0.32234,10.57476,1.75973,0,12879,12879,0.000621552,12879,12871,1891,319,49196,6682,9,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_011,71.88021989,71.193741,11.453058,5.331185,1.61491,59.598707,0.138444,5.325017,1.909761,0,12879,12879,0.000621552,12879,12871,404,292,2,49196,6655,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_011,83.1713902,83.17139,83.03302,21.37507,1.4308,0.01567,0.11662,21.00254,1.64132,0,12879,12879,0.003962396,12922,12871,5202,316,49196,12539,27,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_016,15.44589205,15.44589,15.30657,4.73588,1.81915,0.01428,0.11869,4.70134,0.19036,0,25376,25376,0.001261183,25405,25373,1405,392,47444,7239,4,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_016,57.69799128,57.533182,2.161519,2.150322,2.150326,55.254015,0.107826,2.148951,0.862154,0,25376,25376,0,25376,25376,338,338,0,47444,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_016,6.758461492,6.75846,6.42641,3.57853,3.34012,0.02681,0.2946,3.56693,0.06925,0,25376,25376,3.94E-05,25376,25375,516,396,47444,1765,1,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_021,37.61554665,37.476851,1.99116,1.983659,1.983661,35.382838,0.097783,1.982421,0.720567,0,59440,59440,0,59440,59440,450,450,0,52568,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_021,4.713061556,4.71306,4.55531,2.61304,2.52935,0.01212,0.13958,2.60938,0.02684,0,59440,59440,3.36E-05,59442,59440,626,556,52568,2062,1,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_021,5.237760568,5.23776,4.93185,4.90152,4.92319,0.02007,0.27794,4.89321,0.10762,0,59440,59440,0,59440,59440,459,459,52568,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_026,1.570779346,1.57078,1.32396,1.29039,1.31312,0.0134,0.22377,1.28536,0.06275,0,54,54,0,54,54,151,151,47962,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_026,37.21821003,37.041343,0.691848,0.68345,0.683454,36.223442,0.118004,0.68278,0.066851,0,54,54,0,54,54,182,182,0,47962,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_026,508.5333698,508.53337,508.40828,20.60903,0.8635,0.00953,0.10977,19.50699,2.45958,0,54,54,0.592592582,86,54,4506,217,47962,24430,82,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_031,2.902231626,2.90223,2.48189,2.44367,2.47583,0.04585,0.36221,2.43583,0.05482,0,3061,3061,0,3061,3061,258,258,53666,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_031,245.0988745,245.09887,244.94725,23.9031,1.21718,0.01539,0.12948,23.02513,2.85773,0,3061,3061,0.026461941,3142,3061,4930,259,53666,20722,51,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_031,51.33939008,51.16649,1.069645,1.057875,1.057879,49.967219,0.126055,1.056992,0.197388,0,3061,3061,0,3061,3061,243,243,0,53666,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_036,201.7691956,201.76919,201.59485,37.56639,1.77272,0.02292,0.13604,36.60552,3.79788,0,10796,10796,0.019269965,11002,10794,13003,339,57986,21014,266,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_036,83.96425429,83.621545,3.54085,2.348266,1.816514,79.918395,0.1561,2.345249,0.94576,0,10796,10796,0.000185288,10796,10794,288,274,1,57986,2182,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_036,9.266189164,9.26619,8.86715,3.71814,2.99376,0.02615,0.36114,3.69629,0.21123,0,10796,10796,0.000185288,10796,10794,637,341,57986,3077,4,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_041,30.45840021,30.4584,30.10307,9.29521,2.8996,0.02041,0.32586,9.21781,0.70075,0,21806,21806,0.001055869,21806,21783,1867,383,59314,6709,5,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_041,64.32080743,64.32081,64.12581,16.10275,2.23497,0.01523,0.1727,15.96458,0.96185,0,21806,21806,0.001698572,21820,21783,4708,425,59314,8528,16,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_041,92.10848324,90.589497,40.338316,18.58234,2.390439,50.117571,0.125831,18.544812,7.858291,0,21806,21806,0.001055869,21806,21783,1865,370,4,59314,6638,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_046,26.9079799,26.90798,26.74272,13.62919,2.34477,0.0144,0.14487,13.5531,0.59394,0,44455,44455,0.000404931,44470,44452,4232,447,53068,6222,7,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_046,56.31742206,55.609448,9.315509,5.846157,3.952821,46.15594,0.130851,5.84048,1.741306,0,44455,44455,6.75E-05,44455,44452,448,344,2,53068,2202,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_046,8.207191864,8.20719,7.78987,4.90429,4.5291,0.02222,0.38296,4.89279,0.07168,0,44455,44455,6.75E-05,44455,44452,617,442,53068,2047,1,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_051,0.153441674,0.132381,0.018948,0.01592,0.015921,0.000322,0.109039,0.015905,0.015886,0,0,0,0,0,0,1,1,0,50386,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_051,0.171021129,0.17102,0.04745,0.02722,0.04437,0.00131,0.11588,0.02717,0.02505,0,0,0,0,0,0,1,1,50386,0,0,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_051,0.311911248,0.31191,0.08249,0.05418,0.07538,0.00184,0.21894,0.05412,0.05017,0,0,0,0,0,0,1,1,50386,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_056,11.11855499,11.11855,10.91229,5.55755,1.5888,0.01409,0.16587,5.40225,1.07067,0,570,570,0.059479554,570,538,788,198,52696,23262,4,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_056,44.89606032,44.551111,7.745952,5.097007,0.640862,36.689707,0.104196,5.046708,3.029198,0,570,570,0.059479554,570,538,689,180,4,52696,23162,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_056,977.8532408,977.85324,977.71716,40.44616,0.82185,0.01309,0.11657,38.50765,5.2061,0,570,570,0.081784386,582,538,11959,181,52696,23987,228,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_061,288.9342947,282.743307,209.027892,106.518665,3.995862,73.541472,0.166454,106.178653,56.657333,0,7898,7898,0.00611465,7898,7850,8417,263,37,64786,12537,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_061,422.3994422,422.39944,422.21809,56.3036,1.98328,0.0208,0.15414,54.94779,7.59688,0,7898,7898,0.034012739,8117,7850,18018,356,64786,31794,506,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_061,46.73263868,46.73264,46.37391,16.65616,3.56484,0.0337,0.3141,16.44175,2.09116,0,7898,7898,0.00611465,7898,7850,2131,308,64786,12329,7,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_066,4.177872402,4.17787,3.91475,3.87686,3.90664,0.01916,0.23404,3.86511,0.0407,0,23138,23138,0,23138,23138,442,442,47436,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_066,50.72742231,50.595998,4.038154,4.019734,4.019737,46.436754,0.112864,4.017935,0.748704,0,23138,23138,0,23138,23138,495,495,0,47436,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_066,61.22061896,61.22062,61.06796,22.90918,2.06825,0.01803,0.11486,22.67661,1.5982,0,23138,23138,0.001988072,23184,23138,7369,430,47436,9166,16,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_071,105.4446703,105.44467,105.28845,35.33481,1.91141,0.01243,0.13777,35.06449,1.70161,0,42645,42645,0.001501466,42689,42625,11457,408,51240,11857,30,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_071,131.439653,128.316476,80.728799,33.319935,3.17585,47.413655,0.162177,33.264295,13.287073,0,42645,42645,0.000469208,42645,42625,2652,361,9,51240,6441,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_071,56.56252688,56.56253,56.21887,14.63852,3.66659,0.02064,0.29119,14.50831,0.84057,0,42645,42645,0.000469208,42645,42625,2825,365,51240,6351,9,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_076,0.216565589,0.21657,0.05266,0.03299,0.04948,0.00137,0.14464,0.03294,0.02976,0,0,0,0,0,0,1,1,60722,0,0,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_076,0.233556292,0.20106,0.039283,0.032642,0.032645,0.001528,0.158042,0.032584,0.029275,0,0,0,0,0,0,1,1,0,60722,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_076,0.340321563,0.34032,0.09036,0.05392,0.08215,0.00195,0.23802,0.05383,0.04867,0,0,0,0,0,0,1,1,60722,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_081,3.239369254,3.23937,2.97545,2.5476,2.18699,0.01883,0.235,2.53118,0.19085,0,495,495,0.035564853,495,478,299,251,63324,21515,1,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_081,314.6913533,314.69135,314.52552,14.58959,1.34739,0.01616,0.14286,13.85961,2.18542,0,495,495,0.041841004,498,478,3545,252,63324,25240,69,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_081,56.73128135,56.554849,2.377731,2.102302,1.094434,54.06925,0.102617,2.094428,0.933169,0,495,495,0.035564853,495,478,282,219,1,63324,25129,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_086,110.8733867,109.737772,34.595758,16.79795,3.785203,75.000454,0.137562,16.765055,5.273777,0,8369,8369,0.004923151,8369,8328,1444,321,3,59906,6436,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_086,27.66997095,27.66997,27.45937,10.00908,2.67093,0.02405,0.1793,9.91947,0.59352,0,8369,8369,0.004923151,8369,8328,2302,399,59906,6439,5,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_086,42.64942541,42.64942,42.46422,17.11024,1.85831,0.02923,0.1497,16.89453,1.26633,0,8369,8369,0.018491835,8482,8328,4770,363,59906,16023,8,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_091,162.9898691,162.98987,162.76251,39.60175,2.42703,0.01519,0.17282,39.20146,3.06835,0,26551,26551,0.001544489,26587,26546,14630,442,63460,9928,75,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_091,73.69318348,73.08085,10.532317,6.395292,4.142416,62.357155,0.184196,6.389541,2.069343,0,26551,26551,0.000188352,26551,26546,463,360,1,63460,2394,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_091,8.943686073,8.94369,8.51271,4.3586,4.13855,0.04375,0.37655,4.34674,0.09818,0,26551,26551,0.000188352,26551,26546,537,442,63460,2158,1,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_096,105.6984478,103.650915,51.529113,20.103599,3.203226,51.988921,0.123429,20.077716,6.485669,0,50326,50326,0.000278264,50326,50312,1006,321,5,58562,4691,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_096,233.6262719,233.62627,233.41203,50.76593,2.16629,0.0138,0.15161,50.36355,2.38191,0,50326,50326,0.001093179,50367,50312,16164,426,58562,11037,61,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_096,30.37875629,30.37876,30.0886,5.41775,2.83546,0.02509,0.23909,5.39191,0.10944,0,50326,50326,0.000278264,50326,50312,1149,407,58562,4630,6,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_101,0.166534808,0.16653,0.04077,0.02192,0.0378,0.00118,0.11789,0.02187,0.01967,0,0,0,0,0,0,1,1,54024,0,0,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_101,0.182921886,0.15528,0.026439,0.023317,0.023321,0.001445,0.1221,0.023259,0.021544,0,0,0,0,0,0,1,1,0,54024,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_101,0.303962039,0.30396,0.08932,0.06183,0.08021,0.00149,0.20559,0.06175,0.0556,0,0,0,0,0,0,1,1,54024,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_106,0.183385122,0.18338,0.05322,0.03371,0.04991,0.00141,0.12315,0.03365,0.03063,0,0,0,0,0,0,1,1,62788,0,0,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_106,0.194197495,0.165839,0.034927,0.028591,0.028594,0.001766,0.118454,0.028543,0.026326,0,0,0,0,0,0,1,1,0,62788,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_106,0.281904821,0.2819,0.08881,0.06246,0.08051,0.00178,0.18328,0.06237,0.05839,0,0,0,0,0,0,1,1,62788,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_111,199.0665405,197.003518,41.591302,17.43879,4.141058,155.227913,0.176762,17.411836,5.493408,0,10069,10069,0.002189708,10069,10047,955,313,7,65988,4100,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_111,30.07218143,30.07218,29.80807,10.22454,3.1644,0.02176,0.23446,10.13295,1.33064,0,10069,10069,0.002189708,10069,10047,2177,378,65988,4092,6,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_111,57.11764998,57.11765,56.9408,19.39879,2.41261,0.02037,0.15073,19.01684,1.96711,0,10069,10069,0.024385389,10292,10047,4253,437,65988,24423,9,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_116,140.4700025,138.417417,62.198847,26.126456,4.030661,76.074693,0.139948,26.081288,11.819292,0,11552,11552,0.002864832,11552,11519,1655,268,7,53134,7432,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,4,wt050_116,224.6575763,224.65758,224.48221,47.04467,1.8456,0.01942,0.13194,46.42987,4.55391,0,11552,11552,0.015105478,11693,11519,13762,382,53134,21856,122,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_116,27.6247563,27.62476,27.36089,9.34345,2.57306,0.02152,0.23473,9.26286,0.78655,0,11552,11552,0.002864832,11552,11519,1780,357,53134,7304,5,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_121,44.91312445,44.91312,44.70329,14.45972,2.02252,0.02287,0.16412,14.34093,1.06252,0,23792,23792,0.002061595,23817,23768,5066,373,55798,9022,15,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,4,wt050_121,58.5270092,58.52701,58.3109,12.77383,2.63995,0.01961,0.18974,12.65348,0.66084,0,23792,23792,0.001009761,23792,23768,2980,421,55798,6200,10,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,4,wt050_121,85.79583031,84.268536,35.000315,16.277201,2.814188,49.136921,0.120541,16.251333,5.334861,0,23792,23792,0.001009761,23792,23768,1371,293,4,55798,6215,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
